pressSerialNumber,jobName,siteName,copies,impressions,printedSheets,jobSubmitTime,jobCompleteTime,jobSubmitTimeLocalized,jobCompleteTimeLocalized,epmImpressions,width,useOfVDP,printedJobId,height,deviceId,marker,repeatLength,impressionsType,duplex,oneShotImpressions,impressions1Color,impressions2Colors,impressionsNColors,inkUnits,jobElapseTime,jobProgress,jobCollation,substrateUnits_value,substrateUnits_unit,substrates_1_name,substrates_1_amountUsed,substrates_2_name,substrates_2_amountUsed,substrates_3_name,substrates_3_amountUsed,substrates_4_name,substrates_4_amountUsed,inks_1_amountUsed,inks_1_inkSerialNumber,inks_2_color,inks_2_amountUsed,inks_2_inkSerialNumber,inks_3_color,inks_3_amountUsed,inks_3_inkSerialNumber,inks_4_color,inks_4_amountUsed,inks_4_inkSerialNumber,inks_5_color,inks_5_amountUsed,inks_5_inkSerialNumber
60001112,11790924_130017262_1_JDF,Chicago,220,1768,220,2024-03-18T23:08:45.000+00:00,2024-03-18T23:22:49.000+00:00,2024-03-18T23:08:45.000,2024-03-18T23:22:49.000,0,-1,-1,60001112_738216_1710801639000_1710801639000,-1.0,2607605d-ecc6-49f3-9488-b495786295be,221567640,0,B2,False,0,0,0,1768,IMPRESSIONS,844,ABORTED,None,220,SHEETS,130017262      14pt C1S Gloss Cover,220,None,None,None,None,None,None,442.0,EG00Y2Y417634.759EKW,Cyan,442.0,EGC3Y249834.750382,Magenta,442.0,EGM3Y296134.750196,Black,442.0,EGK3Y729834.750173,,,
60001112,11790924_130017262_1_JDF,Chicago,0,0,0,2024-03-18T23:32:35.000+00:00,2024-03-18T23:33:00.000+00:00,2024-03-18T23:32:35.000,2024-03-18T23:33:00.000,0,750,No,60001112_738216_1710801639000_1710801639000,530.0,2607605d-ecc6-49f3-9488-b495786295be,221567642,0,B2,True,0,0,0,0,IMPRESSIONS,25,ABORTED,None,None,None,,,,,,,,,,,,,,,,,,,,,,
47200165,11791057_130014887_JDF,Chicago,8,58,8,2024-03-18T23:19:16.000+00:00,2024-03-18T23:20:03.000+00:00,2024-03-18T23:19:16.000,2024-03-18T23:20:03.000,0,331,No,47200165_1774556_1710803930000_1710803930000,482.6,62773841-83fc-4251-aa11-864a43545e15,221569254,0,A3,True,0,0,1,57,IMPRESSIONS,47,PRINTED,None,8,SHEETS,PSP-1307398-15pt Velvet,8,None,None,None,None,None,None,14.0,ef052y842007py,Cyan,14.0,EF013Y9657ZVTI,Magenta,15.0,EF033Y60774V7Q,Black,15.0,EF073Y6833FG42,,,
47200165,11791049_130016592_JDF,Chicago,2,16,2,2024-03-18T23:24:04.000+00:00,2024-03-18T23:24:41.000+00:00,2024-03-18T23:24:04.000,2024-03-18T23:24:41.000,0,331,No,47200165_1774579_1710804281000_1710804281000,482.6,62773841-83fc-4251-aa11-864a43545e15,221569255,0,A3,True,0,0,0,16,IMPRESSIONS,37,PRINTED,None,2,SHEETS,PSP-130016592-14pt C2S Gloss Cover,2,None,None,None,None,None,None,4.0,ef052y842007py,Cyan,4.0,EF013Y9657ZVTI,Magenta,4.0,EF033Y60774V7Q,Black,4.0,EF073Y6833FG42,,,
47200165,11791049_130016592_JDF,Chicago,51,402,51,2024-03-18T23:25:43.000+00:00,2024-03-18T23:28:20.000+00:00,2024-03-18T23:25:43.000,2024-03-18T23:28:20.000,0,331,No,47200165_1774579_1710804281000_1710804281000,482.6,62773841-83fc-4251-aa11-864a43545e15,221572667,0,A3,True,0,0,1,401,IMPRESSIONS,157,PRINTED,None,51,SHEETS,PSP-130016592-14pt C2S Gloss Cover,51,None,None,None,None,None,None,100.0,ef052y842007py,Cyan,100.0,EF013Y9657ZVTI,Magenta,101.0,EF033Y60774V7Q,Black,101.0,EF073Y6833FG42,,,
47200165,11791059_130016574_JDF,Chicago,2,16,2,2024-03-18T23:35:57.000+00:00,2024-03-18T23:36:32.000+00:00,2024-03-18T23:35:57.000,2024-03-18T23:36:32.000,0,331,No,47200165_1774605_1710804992000_1710804992000,482.8,62773841-83fc-4251-aa11-864a43545e15,221572668,0,A3,True,0,0,0,16,IMPRESSIONS,35,PRINTED,None,2,SHEETS,PSP-130016574-Brilliant linen white cover,2,None,None,None,None,None,None,4.0,ef052y842007py,Cyan,4.0,EF013Y9657ZVTI,Magenta,4.0,EF033Y60774V7Q,Black,4.0,EF073Y6833FG42,,,
60001071,11790179_130015192_1_JDF,Chicago,2,8,2,2024-03-18T23:41:09.000+00:00,2024-03-18T23:41:39.000+00:00,2024-03-18T23:41:09.000,2024-03-18T23:41:39.000,0,749,No,60001071_10809871_1710805299000_1710805299000,527.0,1c666851-a007-4085-9cb4-edf1c38b0ebb,221573833,0,B2,False,0,0,0,8,IMPRESSIONS,30,PRINTED,None,2,SHEETS,130015070     13pt Matte Cover Recycle,2,None,None,None,None,None,None,2.0,EGY3Y280534.750242,Cyan,2.0,EGC3Y249834.750404,Magenta,2.0,EGM3Y296134.750149,Black,2.0,EGK3Y729834.750174,,,
60001112,11790924_130017262_1_JDF,Chicago,224,1792,224,2024-03-18T23:35:11.000+00:00,2024-03-18T23:49:21.000+00:00,2024-03-18T23:35:11.000,2024-03-18T23:49:21.000,0,750,No,60001112_738216_1710801639000_1710801639000,530.0,2607605d-ecc6-49f3-9488-b495786295be,221577311,0,B2,True,0,0,0,1792,IMPRESSIONS,850,PRINTED,None,224,SHEETS,130017262      14pt C1S Gloss Cover,224,None,None,None,None,None,None,448.0,EG00Y2Y417634.759EKW,Cyan,448.0,EGC3Y249834.750382,Magenta,448.0,EGM3Y296134.750196,Black,448.0,EGK3Y729834.750173,,,
60001112,11790923_130017262_JDF,Chicago,2,16,2,2024-03-18T23:50:37.000+00:00,2024-03-18T23:51:02.000+00:00,2024-03-18T23:50:37.000,2024-03-18T23:51:02.000,0,750,No,60001112_738265_1710801681000_1710801681000,530.0,2607605d-ecc6-49f3-9488-b495786295be,221577313,0,B2,True,0,0,0,16,IMPRESSIONS,25,PRINTED,None,2,SHEETS,130017262      14pt C1S Gloss Cover,2,None,None,None,None,None,None,4.0,EG00Y2Y417634.759EKW,Cyan,4.0,EGC3Y249834.750382,Magenta,4.0,EGM3Y296134.750196,Black,4.0,EGK3Y729834.750173,,,
60001112,11790923_130017262_JDF,Chicago,2,16,2,2024-03-18T23:51:30.000+00:00,2024-03-18T23:51:56.000+00:00,2024-03-18T23:51:30.000,2024-03-18T23:51:56.000,0,750,No,60001112_738265_1710801681000_1710801681000,530.0,2607605d-ecc6-49f3-9488-b495786295be,221577314,0,B2,True,0,0,0,16,IMPRESSIONS,26,PRINTED,None,2,SHEETS,130017262      14pt C1S Gloss Cover,2,None,None,None,None,None,None,4.0,EG00Y2Y417634.759EKW,Cyan,4.0,EGC3Y249834.750382,Magenta,4.0,EGM3Y296134.750196,Black,4.0,EGK3Y729834.750173,,,
47200165,11791059_130016574_JDF,Chicago,170,1360,170,2024-03-18T23:37:15.000+00:00,2024-03-18T23:43:37.000+00:00,2024-03-18T23:37:15.000,2024-03-18T23:43:37.000,0,331,No,47200165_1774605_1710804992000_1710804992000,482.8,62773841-83fc-4251-aa11-864a43545e15,221578880,0,A3,True,0,0,0,1360,IMPRESSIONS,382,ABORTED,None,170,SHEETS,PSP-130016574-Brilliant linen white cover,170,None,None,None,None,None,None,340.0,ef052y842007py,Cyan,340.0,EF013Y9657ZVTI,Magenta,340.0,EF033Y60774V7Q,Black,340.0,EF073Y6833FG42,,,
47200165,11791060_130016574_JDF,Chicago,14,106,14,2024-03-18T23:50:08.000+00:00,2024-03-18T23:50:40.000+00:00,2024-03-18T23:50:08.000,2024-03-18T23:50:40.000,0,331,No,47200165_1774726_1710805840000_1710805840000,482.8,62773841-83fc-4251-aa11-864a43545e15,221578887,0,A3,True,0,0,1,105,IMPRESSIONS,32,PRINTED,None,14,SHEETS,PSP-130016574-Brilliant linen white cover,14,None,None,None,None,None,None,26.0,ef052y842007py,Cyan,26.0,EF013Y9657ZVTI,Magenta,27.0,EF033Y60774V7Q,Black,27.0,EF073Y6833FG42,,,
47200165,11791059_130016574_JDF,Chicago,33,258,33,2024-03-18T23:47:29.000+00:00,2024-03-18T23:48:42.000+00:00,2024-03-18T23:47:29.000,2024-03-18T23:48:42.000,0,331,No,47200165_1774605_1710804992000_1710804992000,482.8,62773841-83fc-4251-aa11-864a43545e15,221578888,0,A3,True,0,0,1,257,IMPRESSIONS,73,PRINTED,None,33,SHEETS,PSP-130016574-Brilliant linen white cover,33,None,None,None,None,None,None,64.0,ef052y842007py,Cyan,64.0,EF013Y9657ZVTI,Magenta,65.0,EF033Y60774V7Q,Black,65.0,EF073Y6833FG42,,,
47200165,11791048_130016041_JDF,Chicago,2,8,2,2024-03-18T23:50:57.000+00:00,2024-03-18T23:51:29.000+00:00,2024-03-18T23:50:57.000,2024-03-18T23:51:29.000,0,331,No,47200165_1774736_1710805889000_1710805889000,482.6,62773841-83fc-4251-aa11-864a43545e15,221578889,0,A3,False,0,0,0,8,IMPRESSIONS,32,PRINTED,None,2,SHEETS,PSP-130016041-100# Gloss cover,2,None,None,None,None,None,None,2.0,ef052y842007py,Cyan,2.0,EF013Y9657ZVTI,Magenta,2.0,EF033Y60774V7Q,Black,2.0,EF073Y6833FG42,,,
60001071,11790179_130015192_1_JDF,Chicago,148,596,148,2024-03-18T23:42:18.000+00:00,2024-03-18T23:49:48.000+00:00,2024-03-18T23:42:18.000,2024-03-18T23:49:48.000,0,749,No,60001071_10809871_1710805299000_1710805299000,527.0,1c666851-a007-4085-9cb4-edf1c38b0ebb,221580241,0,B2,False,0,0,0,596,IMPRESSIONS,450,ABORTED,None,148,SHEETS,130015070     13pt Matte Cover Recycle,148,None,None,None,None,None,None,150.0,EGY3Y280534.750242,Cyan,149.0,EGC3Y249834.750404,Magenta,149.0,EGM3Y296134.750149,Black,148.0,EGK3Y729834.750174,,,
60001112,11790923_130017262_JDF,Chicago,2,16,2,2024-03-18T23:53:31.000+00:00,2024-03-18T23:53:57.000+00:00,2024-03-18T23:53:31.000,2024-03-18T23:53:57.000,0,750,No,60001112_738265_1710801681000_1710801681000,530.0,2607605d-ecc6-49f3-9488-b495786295be,221581043,0,B2,True,0,0,0,16,IMPRESSIONS,26,PRINTED,None,2,SHEETS,130017262      14pt C1S Gloss Cover,2,None,None,None,None,None,None,4.0,EG00Y2Y417634.759EKW,Cyan,4.0,EGC3Y249834.750382,Magenta,4.0,EGM3Y296134.750196,Black,4.0,EGK3Y729834.750173,,,
60001112,11790923_130017262_JDF,Chicago,2,16,2,2024-03-18T23:57:06.000+00:00,2024-03-18T23:57:36.000+00:00,2024-03-18T23:57:06.000,2024-03-18T23:57:36.000,0,750,No,60001112_738265_1710801681000_1710801681000,530.0,2607605d-ecc6-49f3-9488-b495786295be,221581045,0,B2,True,0,0,0,16,IMPRESSIONS,30,PRINTED,None,2,SHEETS,130017262      14pt C1S Gloss Cover,2,None,None,None,None,None,None,4.0,EG00Y2Y417634.759EKW,Cyan,4.0,EGC3Y249834.750382,Magenta,4.0,EGM3Y296134.750196,Black,4.0,EGK3Y729834.750173,,,
60001112,11790923_130017262_JDF,Chicago,169,1361,169,2024-03-18T23:57:57.000+00:00,2024-03-19T00:08:46.000+00:00,2024-03-18T23:57:57.000,2024-03-19T00:08:46.000,0,750,No,60001112_738265_1710801681000_1710801681000,530.0,2607605d-ecc6-49f3-9488-b495786295be,221588204,0,B2,True,0,0,0,1361,IMPRESSIONS,649,ABORTED,None,169,SHEETS,130017262      14pt C1S Gloss Cover,169,None,None,None,None,None,None,341.0,EG00Y2Y417634.759EKW,Cyan,340.0,EGC3Y249834.750382,Magenta,340.0,EGM3Y296134.750196,Black,340.0,EGK3Y729834.750173,,,
60001112,11790923_130017262_JDF,Chicago,0,9,0,2024-03-19T00:12:23.000+00:00,2024-03-19T00:12:40.000+00:00,2024-03-19T00:12:23.000,2024-03-19T00:12:40.000,0,750,No,60001112_738265_1710801681000_1710801681000,530.0,2607605d-ecc6-49f3-9488-b495786295be,221588205,0,B2,True,0,0,0,9,IMPRESSIONS,17,ABORTED,None,None,None,None,None,None,None,None,None,None,None,3.0,EG00Y2Y417634.759EKW,Cyan,2.0,EGC3Y249834.750382,Magenta,2.0,EGM3Y296134.750196,Black,2.0,EGK3Y729834.750173,,,
60001071,11790179_130015192_1_JDF,Chicago,1105,4422,1105,2024-03-18T23:57:08.000+00:00,2024-03-19T00:13:24.000+00:00,2024-03-18T23:57:08.000,2024-03-19T00:13:24.000,0,749,No,60001071_10809871_1710805299000_1710805299000,527.0,1c666851-a007-4085-9cb4-edf1c38b0ebb,221591795,0,B2,False,0,0,0,4422,IMPRESSIONS,976,ABORTED,None,1105,SHEETS,130015070     13pt Matte Cover Recycle,1105,None,None,None,None,None,None,1106.0,EGY3Y280534.750242,Cyan,1105.0,EGC3Y249834.750404,Magenta,1106.0,EGM3Y296134.750149,Black,1105.0,EGK3Y729834.750174,,,
47200165,11791048_130016041_JDF,Chicago,26,102,26,2024-03-18T23:52:37.000+00:00,2024-03-18T23:53:33.000+00:00,2024-03-18T23:52:37.000,2024-03-18T23:53:33.000,0,331,No,47200165_1774736_1710805889000_1710805889000,482.6,62773841-83fc-4251-aa11-864a43545e15,221594516,0,A3,False,0,0,1,101,IMPRESSIONS,56,PRINTED,None,26,SHEETS,PSP-130016041-100# Gloss cover,26,None,None,None,None,None,None,25.0,ef052y842007py,Cyan,25.0,EF013Y9657ZVTI,Magenta,26.0,EF033Y60774V7Q,Black,26.0,EF073Y6833FG42,,,
47200165,11791051_130015905_JDF,Chicago,2,16,2,2024-03-19T00:15:29.000+00:00,2024-03-19T00:16:07.000+00:00,2024-03-19T00:15:29.000,2024-03-19T00:16:07.000,0,331,No,47200165_1774773_1710807367000_1710807367000,482.6,62773841-83fc-4251-aa11-864a43545e15,221594517,0,A3,True,0,0,0,16,IMPRESSIONS,38,PRINTED,None,2,SHEETS,PSP-130015905-14 C1S Gloss Cover,2,None,None,None,None,None,None,4.0,ef052y842007py,Cyan,4.0,EF013Y9657ZVTI,Magenta,4.0,EF033Y60774V7Q,Black,4.0,EF073Y6833FG42,,,
47200165,11791054_130015905_JDF,Chicago,2,16,2,2024-03-19T00:19:20.000+00:00,2024-03-19T00:19:57.000+00:00,2024-03-19T00:19:20.000,2024-03-19T00:19:57.000,0,331,No,47200165_1774792_1710807597000_1710807597000,482.6,62773841-83fc-4251-aa11-864a43545e15,221594518,0,A3,True,0,0,0,16,IMPRESSIONS,37,PRINTED,None,2,SHEETS,PSP-130015905-14 C1S Gloss Cover,2,None,None,None,None,None,None,4.0,ef052y842007py,Cyan,4.0,EF013Y9657ZVTI,Magenta,4.0,EF033Y60774V7Q,Black,4.0,EF073Y6833FG42,,,
60001071,11790179_130015192_1_JDF,Chicago,469,1876,469,2024-03-19T00:19:06.000+00:00,2024-03-19T00:26:15.000+00:00,2024-03-19T00:19:06.000,2024-03-19T00:26:15.000,0,749,No,60001071_10809871_1710805299000_1710805299000,527.0,1c666851-a007-4085-9cb4-edf1c38b0ebb,221596141,0,B2,False,0,0,0,1876,IMPRESSIONS,429,ABORTED,None,469,SHEETS,130015070     13pt Matte Cover Recycle,469,None,None,None,None,None,None,469.0,EGY3Y280534.750242,Cyan,469.0,EGC3Y249834.750404,Magenta,469.0,EGM3Y296134.750149,Black,469.0,EGK3Y729834.750174,,,
60001112,11790923_130017262_JDF,Chicago,2,16,2,2024-03-19T00:20:54.000+00:00,2024-03-19T00:21:23.000+00:00,2024-03-19T00:20:54.000,2024-03-19T00:21:23.000,0,750,No,60001112_738265_1710801681000_1710801681000,530.0,2607605d-ecc6-49f3-9488-b495786295be,221596760,0,B2,True,0,0,0,16,IMPRESSIONS,29,PRINTED,None,2,SHEETS,130017262      14pt C1S Gloss Cover,2,None,None,None,None,None,None,4.0,EG00Y2Y417634.759EKW,Cyan,4.0,EGC3Y249834.750382,Magenta,4.0,EGM3Y296134.750196,Black,4.0,EGK3Y729834.750173,,,
47200165,DBIT6V_130015905_JDF,Chicago,2,16,2,2024-03-19T00:24:02.000+00:00,2024-03-19T00:24:38.000+00:00,2024-03-19T00:24:02.000,2024-03-19T00:24:38.000,0,331,No,47200165_1774818_1710807878000_1710807878000,482.6,62773841-83fc-4251-aa11-864a43545e15,221598831,0,A3,True,0,0,0,16,IMPRESSIONS,36,PRINTED,None,2,SHEETS,PSP-130015905-14 C1S Gloss Cover,2,None,None,None,None,None,None,4.0,ef052y842007py,Cyan,4.0,EF013Y9657ZVTI,Magenta,4.0,EF033Y60774V7Q,Black,4.0,EF073Y6833FG42,,,
47200165,11791055_130015905_JDF,Chicago,2,16,2,2024-03-19T00:30:00.000+00:00,2024-03-19T00:30:36.000+00:00,2024-03-19T00:30:00.000,2024-03-19T00:30:36.000,0,331,No,47200165_1774837_1710808236000_1710808236000,482.6,62773841-83fc-4251-aa11-864a43545e15,221598832,0,A3,True,0,0,0,16,IMPRESSIONS,36,PRINTED,None,2,SHEETS,PSP-130015905-14 C1S Gloss Cover,2,None,None,None,None,None,None,4.0,ef052y842007py,Cyan,4.0,EF013Y9657ZVTI,Magenta,4.0,EF033Y60774V7Q,Black,4.0,EF073Y6833FG42,,,
47200165,11791050_130015965_JDF,Chicago,2,16,2,2024-03-19T00:37:08.000+00:00,2024-03-19T00:37:44.000+00:00,2024-03-19T00:37:08.000,2024-03-19T00:37:44.000,0,331,No,47200165_1774875_1710808664000_1710808664000,482.6,62773841-83fc-4251-aa11-864a43545e15,221608271,0,A3,True,0,0,0,16,IMPRESSIONS,36,PRINTED,None,2,SHEETS,PSP-130015965-16pt Coated Gloss Cover,2,None,None,None,None,None,None,4.0,ef052y842007py,Cyan,4.0,EF013Y9657ZVTI,Magenta,4.0,EF033Y60774V7Q,Black,4.0,EF073Y6833FG42,,,
47200165,11791055_130015905_JDF,Chicago,23,178,23,2024-03-19T00:31:58.000+00:00,2024-03-19T00:33:26.000+00:00,2024-03-19T00:31:58.000,2024-03-19T00:33:26.000,0,331,No,47200165_1774837_1710808236000_1710808236000,482.6,62773841-83fc-4251-aa11-864a43545e15,221608272,0,A3,True,0,0,1,177,IMPRESSIONS,88,PRINTED,None,23,SHEETS,PSP-130015905-14 C1S Gloss Cover,23,None,None,None,None,None,None,44.0,ef052y842007py,Cyan,44.0,EF013Y9657ZVTI,Magenta,45.0,EF033Y60774V7Q,Black,45.0,EF073Y6833FG42,,,
47200165,11791054_130015905_JDF,Chicago,37,290,37,2024-03-19T00:20:33.000+00:00,2024-03-19T00:22:40.000+00:00,2024-03-19T00:20:33.000,2024-03-19T00:22:40.000,0,331,No,47200165_1774792_1710807597000_1710807597000,482.6,62773841-83fc-4251-aa11-864a43545e15,221608273,0,A3,True,0,0,1,289,IMPRESSIONS,127,PRINTED,None,37,SHEETS,PSP-130015905-14 C1S Gloss Cover,37,None,None,None,None,None,None,72.0,ef052y842007py,Cyan,72.0,EF013Y9657ZVTI,Magenta,73.0,EF033Y60774V7Q,Black,73.0,EF073Y6833FG42,,,
47200165,DBIT6V_130015905_JDF,Chicago,29,226,29,2024-03-19T00:27:59.000+00:00,2024-03-19T00:29:41.000+00:00,2024-03-19T00:27:59.000,2024-03-19T00:29:41.000,0,331,No,47200165_1774818_1710807878000_1710807878000,482.6,62773841-83fc-4251-aa11-864a43545e15,221608274,0,A3,True,0,0,1,225,IMPRESSIONS,102,PRINTED,None,29,SHEETS,PSP-130015905-14 C1S Gloss Cover,29,None,None,None,None,None,None,56.0,ef052y842007py,Cyan,56.0,EF013Y9657ZVTI,Magenta,57.0,EF033Y60774V7Q,Black,57.0,EF073Y6833FG42,,,
47200165,11791050_130015965_JDF,Chicago,5,49,5,2024-03-19T00:38:39.000+00:00,2024-03-19T00:39:26.000+00:00,2024-03-19T00:38:39.000,2024-03-19T00:39:26.000,0,331,No,47200165_1774875_1710808664000_1710808664000,482.6,62773841-83fc-4251-aa11-864a43545e15,221608275,0,A3,True,0,0,0,49,IMPRESSIONS,47,ABORTED,None,5,SHEETS,PSP-130015965-16pt Coated Gloss Cover,5,None,None,None,None,None,None,13.0,ef052y842007py,Cyan,12.0,EF013Y9657ZVTI,Magenta,12.0,EF033Y60774V7Q,Black,12.0,EF073Y6833FG42,,,
47200165,11791056_130015905_JDF,Chicago,8,58,8,2024-03-19T00:34:21.000+00:00,2024-03-19T00:35:11.000+00:00,2024-03-19T00:34:21.000,2024-03-19T00:35:11.000,0,331,No,47200165_1774858_1710808511000_1710808511000,482.6,62773841-83fc-4251-aa11-864a43545e15,221608276,0,A3,True,0,0,1,57,IMPRESSIONS,50,PRINTED,None,8,SHEETS,PSP-130015905-14 C1S Gloss Cover,8,None,None,None,None,None,None,14.0,ef052y842007py,Cyan,14.0,EF013Y9657ZVTI,Magenta,15.0,EF033Y60774V7Q,Black,15.0,EF073Y6833FG42,,,
47200165,11791051_130015905_JDF,Chicago,10,74,10,2024-03-19T00:17:39.000+00:00,2024-03-19T00:18:35.000+00:00,2024-03-19T00:17:39.000,2024-03-19T00:18:35.000,0,331,No,47200165_1774773_1710807367000_1710807367000,482.6,62773841-83fc-4251-aa11-864a43545e15,221608277,0,A3,True,0,0,1,73,IMPRESSIONS,56,PRINTED,None,10,SHEETS,PSP-130015905-14 C1S Gloss Cover,10,None,None,None,None,None,None,18.0,ef052y842007py,Cyan,18.0,EF013Y9657ZVTI,Magenta,19.0,EF033Y60774V7Q,Black,19.0,EF073Y6833FG42,,,
47200165,11791017_130015965_JDF,Chicago,2,8,2,2024-03-19T00:49:31.000+00:00,2024-03-19T00:50:05.000+00:00,2024-03-19T00:49:31.000,2024-03-19T00:50:05.000,0,331,No,47200165_1774927_1710809405000_1710809405000,482.6,62773841-83fc-4251-aa11-864a43545e15,221613118,0,A3,False,0,0,0,8,IMPRESSIONS,34,PRINTED,None,2,SHEETS,PSP-130015965-16pt Coated Gloss Cover,2,None,None,None,None,None,None,2.0,ef052y842007py,Cyan,2.0,EF013Y9657ZVTI,Magenta,2.0,EF033Y60774V7Q,Black,2.0,EF073Y6833FG42,,,
60001112,11790923_130017262_JDF,Chicago,504,4032,504,2024-03-19T00:24:03.000+00:00,2024-03-19T00:55:32.000+00:00,2024-03-19T00:24:03.000,2024-03-19T00:55:32.000,0,750,No,60001112_738265_1710801681000_1710801681000,530.0,2607605d-ecc6-49f3-9488-b495786295be,221615676,0,B2,True,0,0,0,4032,IMPRESSIONS,1889,PRINTED,None,504,SHEETS,130017262      14pt C1S Gloss Cover,504,None,None,None,None,None,None,1008.0,EG00Y2Y417634.759EKW,Cyan,1008.0,EGC3Y249834.750382,Magenta,1008.0,EGM3Y296134.750196,Black,1008.0,EGK3Y729834.750173,,,
60001112,11791075_130016755_JDF,Chicago,2,16,2,2024-03-19T00:58:29.000+00:00,2024-03-19T00:58:55.000+00:00,2024-03-19T00:58:29.000,2024-03-19T00:58:55.000,0,749,No,60001112_740233_1710809935000_1710809935000,527.0,2607605d-ecc6-49f3-9488-b495786295be,221615678,0,B2,True,0,0,0,16,IMPRESSIONS,26,PRINTED,None,2,SHEETS,130016755      14pt C2S Gloss Cover,2,None,None,None,None,None,None,4.0,EG00Y2Y417634.759EKW,Cyan,4.0,EGC3Y249834.750382,Magenta,4.0,EGM3Y296134.750196,Black,4.0,EGK3Y729834.750173,,,
47200165,11791053_130015965_JDF,Chicago,17,136,17,2024-03-19T00:51:52.000+00:00,2024-03-19T00:53:05.000+00:00,2024-03-19T00:51:52.000,2024-03-19T00:53:05.000,0,331,No,47200165_1774952_1710809585000_1710809585000,482.6,62773841-83fc-4251-aa11-864a43545e15,221623124,0,A3,True,0,0,0,136,IMPRESSIONS,73,ABORTED,None,17,SHEETS,PSP-130015965-16pt Coated Gloss Cover,17,None,None,None,None,None,None,34.0,ef052y842007py,Cyan,34.0,EF013Y9657ZVTI,Magenta,34.0,EF033Y60774V7Q,Black,34.0,EF073Y6833FG42,,,
47200165,11791053_130015965_JDF,Chicago,1,2,1,2024-03-19T00:54:16.000+00:00,2024-03-19T00:54:23.000+00:00,2024-03-19T00:54:16.000,2024-03-19T00:54:23.000,0,331,No,47200165_1774952_1710809585000_1710809585000,482.6,62773841-83fc-4251-aa11-864a43545e15,221623125,0,A3,True,0,0,1,1,IMPRESSIONS,7,PRINTED,None,1,SHEETS,PSP-130015965-16pt Coated Gloss Cover,1,None,None,None,None,None,None,1.0,EF033Y60774V7Q,Black,1.0,EF073Y6833FG42,,,,,,,,,
47200165,11790965_130015965_JDF,Chicago,8,58,8,2024-03-19T00:43:05.000+00:00,2024-03-19T00:43:29.000+00:00,2024-03-19T00:43:05.000,2024-03-19T00:43:29.000,0,331,No,47200165_1774918_1710809009000_1710809009000,482.6,62773841-83fc-4251-aa11-864a43545e15,221623126,0,A3,True,0,0,1,57,IMPRESSIONS,24,PRINTED,None,8,SHEETS,PSP-130015965-16pt Coated Gloss Cover,8,None,None,None,None,None,None,14.0,ef052y842007py,Cyan,14.0,EF013Y9657ZVTI,Magenta,15.0,EF033Y60774V7Q,Black,15.0,EF073Y6833FG42,,,
47200165,11790964_130015163_JDF,Chicago,2,16,2,2024-03-19T00:59:21.000+00:00,2024-03-19T00:59:40.000+00:00,2024-03-19T00:59:21.000,2024-03-19T00:59:40.000,0,331,No,47200165_1775011_1710809980000_1710809980000,482.6,62773841-83fc-4251-aa11-864a43545e15,221623127,0,A3,True,0,0,0,16,IMPRESSIONS,19,PRINTED,None,2,SHEETS,PSP-130015163 - 13pt Matte Cover Recycled,2,None,None,None,None,None,None,4.0,ef052y842007py,Cyan,4.0,EF013Y9657ZVTI,Magenta,4.0,EF033Y60774V7Q,Black,4.0,EF073Y6833FG42,,,
47200165,11791050_130015965_JDF,Chicago,46,362,46,2024-03-19T00:40:47.000+00:00,2024-03-19T00:43:11.000+00:00,2024-03-19T00:40:47.000,2024-03-19T00:43:11.000,0,331,No,47200165_1774875_1710808664000_1710808664000,482.6,62773841-83fc-4251-aa11-864a43545e15,221623128,0,A3,True,0,0,1,361,IMPRESSIONS,144,PRINTED,None,46,SHEETS,PSP-130015965-16pt Coated Gloss Cover,46,None,None,None,None,None,None,90.0,ef052y842007py,Cyan,90.0,EF013Y9657ZVTI,Magenta,91.0,EF033Y60774V7Q,Black,91.0,EF073Y6833FG42,,,
47200165,11790849_130015965_JDF,Chicago,10,38,10,2024-03-19T00:54:40.000+00:00,2024-03-19T00:54:56.000+00:00,2024-03-19T00:54:40.000,2024-03-19T00:54:56.000,0,331,No,47200165_1774983_1710809696000_1710809696000,482.6,62773841-83fc-4251-aa11-864a43545e15,221623129,0,A3,False,0,0,1,37,IMPRESSIONS,16,PRINTED,None,10,SHEETS,PSP-130015965-16pt Coated Gloss Cover,10,None,None,None,None,None,None,9.0,ef052y842007py,Cyan,9.0,EF013Y9657ZVTI,Magenta,10.0,EF033Y60774V7Q,Black,10.0,EF073Y6833FG42,,,
47200165,11791017_130015965_JDF,Chicago,22,86,22,2024-03-19T00:50:36.000+00:00,2024-03-19T00:51:29.000+00:00,2024-03-19T00:50:36.000,2024-03-19T00:51:29.000,0,331,No,47200165_1774927_1710809405000_1710809405000,482.6,62773841-83fc-4251-aa11-864a43545e15,221623130,0,A3,False,0,0,1,85,IMPRESSIONS,53,PRINTED,None,22,SHEETS,PSP-130015965-16pt Coated Gloss Cover,22,None,None,None,None,None,None,21.0,ef052y842007py,Cyan,21.0,EF013Y9657ZVTI,Magenta,22.0,EF033Y60774V7Q,Black,22.0,EF073Y6833FG42,,,
